X1,Y1
105.59543210287057,-87.92688841659854
106.02956605307129,-88.99444466037306
106.46370000327201,-90.06200090414758
106.89783395347273,-91.1295571479221
107.33196790367344,-92.19711339169662
107.76610185387416,-93.26466963547114
108.20023580407488,-94.33222587924566
108.6343697542756,-95.39978212302017
109.06850370447631,-96.46733836679469
109.50263765467703,-97.53489461056921
109.93677160487775,-98.60245085434373
110.37090555507847,-99.67000709811825
110.80503950527918,-100.73756334189277
111.2391734554799,-101.80511958566728
111.67330740568062,-102.8726758294418
112.10744135588133,-103.94023207321632
112.54157530608205,-105.00778831699084
112.97570925628277,-106.07534456076536
113.40984320648349,-107.14290080453988
113.8439771566842,-108.2104570483144
114.27811110688492,-109.27801329208891
114.71224505708564,-110.34556953586343
115.14637900728636,-111.41312577963795
115.58051295748707,-112.48068202341247
116.01464690768779,-113.54823826718699
116.44878085788851,-114.6157945109615
116.88291480808923,-115.68335075473603
117.31704875828994,-116.75090699851054
117.75118270849066,-117.81846324228506
118.18531665869138,-118.88601948605958
118.6194506088921,-119.9535757298341
119.05358455909281,-121.02113197360862
119.48771850929353,-122.08868821738314
119.92185245949425,-123.15624446115766
120.35598640969496,-124.22380070493217
120.79012035989568,-125.29135694870669
121.2242543100964,-126.35891319248121
121.65838826029712,-127.42646943625573
122.09252221049783,-128.49402568003023
122.52665616069855,-129.56158192380474
122.96079011089927,-130.62913816757924
123.39492406109999,-131.69669441135375
123.8290580113007,-132.76425065512825
124.26319196150142,-133.83180689890276
124.69732591170214,-134.89936314267726
125.13145986190285,-135.96691938645176
125.56559381210357,-137.03447563022627
125.99972776230429,-138.10203187400077
126.433861712505,-139.16958811777528
126.86799566270572,-140.23714436154978
127.30212961290644,-141.30470060532429
127.73626356310716,-142.3722568490988
128.17039751330788,-143.4398130928733
128.60453146350858,-144.5073693366478
129.03866541370928,-145.5749255804223
129.47279936390999,-146.6424818241968
129.9069333141107,-147.7100380679713
130.3410672643114,-148.77759431174582
130.7752012145121,-149.84515055552032
131.2093351647128,-150.91270679929482
131.6434691149135,-151.98026304306933
132.0776030651142,-153.04781928684383
132.5117370153149,-154.11537553061834
132.9458709655156,-155.18293177439284
133.3800049157163,-156.25048801816735
133.81413886591702,-157.31804426194185
134.24827281611772,-158.38560050571635
134.68240676631842,-159.45315674949086
135.11654071651913,-160.52071299326536
135.55067466671983,-161.58826923703987
135.98480861692053,-162.65582548081437
136.41894256712123,-163.72338172458888
136.85307651732194,-164.79093796836338
137.28721046752264,-165.85849421213788
137.72134441772334,-166.9260504559124
138.15547836792405,-167.9936066996869
138.58961231812475,-169.0611629434614
139.02374626832545,-170.1287191872359
139.45788021852616,-171.1962754310104
139.89201416872686,-172.2638316747849
140.32614811892756,-173.33138791855941
140.76028206912827,-174.39894416233392
141.19441601932897,-175.46650040610842
141.62854996952967,-176.53405664988293
142.06268391973038,-177.60161289365743
142.49681786993108,-178.66916913743194
142.93095182013178,-179.73672538120644
143.36508577033248,-180.80428162498094
143.7992197205332,-181.87183786875545
144.2333536707339,-182.93939411252995
144.6674876209346,-184.00695035630446
145.1016215711353,-185.07450660007896
145.535755521336,-186.14206284385347
145.9698894715367,-187.20961908762797
146.4040234217374,-188.27717533140247
146.8381573719381,-189.34473157517698
147.2722913221388,-190.41228781895148
147.70642527233952,-191.479844062726
148.14055922254022,-192.5474003065005
148.57469317274092,-193.614956550275
149.00882712294163,-194.6825127940495
149.44296107314233,-195.750069037824
149.87709502334303,-196.8176252815985
150.31122897354373,-197.885181525373
150.74536292374444,-198.95273776914752
151.17949687394514,-200.02029401292202
151.61363082414584,-201.08785025669653
152.04776477434655,-202.15540650047103
152.48189872454725,-203.22296274424554
152.91603267474795,-204.29051898802004
153.35016662494866,-205.35807523179454
153.78430057514936,-206.42563147556905
154.21843452535006,-207.49318771934355
154.65256847555077,-208.56074396311806
155.08670242575147,-209.62830020689256
155.52083637595217,-210.69585645066707
155.95497032615287,-211.76341269444157
156.38910427635358,-212.83096893821607
156.82323822655428,-213.89852518199058
157.25737217675498,-214.96608142576508
157.6915061269557,-216.0336376695396
158.1256400771564,-217.1011939133141
158.5597740273571,-218.1687501570886
158.9939079775578,-219.2363064008631
159.4280419277585,-220.3038626446376
159.8621758779592,-221.3714188884121
160.2963098281599,-222.4389751321866
160.70160846213514,-223.46887109699279
161.0780717798849,-224.4611067828306
161.4256997814092,-225.41568218970008
161.74449246670804,-226.3325973176012
162.0344498357814,-227.211852166534
162.2955718886293,-228.05344673649842
162.52785862525172,-228.8573810274945
162.73131004564868,-229.62365503952225
162.90592614982017,-230.35226877258165
163.05170693776617,-231.0432222266727
163.1686524094867,-231.6965154017954
163.25676256498176,-232.3121482979498
163.31603740425135,-232.8901209151358
163.34647692729547,-233.4304332533535
163.34808113411412,-233.93308531260283
163.3208500247073,-234.39807709288382
163.26478359907503,-234.82540859419646
163.17988185721728,-235.21507981654077
163.06614479913407,-235.5670907599167
162.92357242482538,-235.88144142432432
162.75216473429123,-236.15813180976357
162.55192172753158,-236.3971619162345
162.32284340454646,-236.59853174373706
162.06492976533588,-236.76224129227128
161.77818080989982,-236.88829056183715
161.4625965382383,-236.9766795524347
161.1181769503513,-237.02740826406387
160.74492204623886,-237.0404766967247
160.34283182590093,-237.0158848504172
159.91190628933754,-236.95363272514135
159.45214543654868,-236.85372032089714
158.96354926753435,-236.7161476376846
158.44611778229452,-236.5409146755037
157.89985098082923,-236.32802143435447
157.32474886313847,-236.07746791423688
156.72081142922224,-235.78925411515095
156.08803867908054,-235.46338003709667
155.42643061271338,-235.09984568007405
154.73598723012074,-234.69865104408308
154.01670853130264,-234.25979612912377
153.26859451625907,-233.7832809351961
152.49164518499003,-233.2691054623001
151.68586053749553,-232.71726971043574
150.85124057377553,-232.12777367960305
149.98778529383006,-231.500617369802
149.09549469765912,-230.83580078103262
148.17436878526271,-230.13332391329487
147.22440755664084,-229.3931867665888
146.2456110117935,-228.61538934091436
145.2379791507207,-227.7999316362716
144.2015119734224,-226.9468136526605
143.16504479612414,-226.0936956690494
142.12857761882586,-225.2405776854383
141.09211044152758,-224.3874597018272
140.0556432642293,-223.5343417182161
139.01917608693103,-222.681223734605
137.98270890963275,-221.8281057509939
136.94624173233447,-220.9749877673828
135.9097745550362,-220.1218697837717
134.87330737773792,-219.2687518001606
133.83684020043964,-218.4156338165495
132.80037302314136,-217.5625158329384
131.76390584584308,-216.7093978493273
130.7274386685448,-215.8562798657162
129.69097149124653,-215.0031618821051
128.65450431394825,-214.150043898494
127.61803713664997,-213.2969259148829
126.5815699593517,-212.4438079312718
125.54510278205342,-211.5906899476607
124.50863560475514,-210.7375719640496
123.47216842745686,-209.8844539804385
122.43570125015859,-209.0313359968274
121.39923407286031,-208.1782180132163
120.36276689556203,-207.3251000296052
119.32629971826375,-206.4719820459941
118.28983254096548,-205.618864062383
117.2533653636672,-204.7657460787719
116.21689818636892,-203.9126280951608
115.18043100907065,-203.0595101115497
114.14396383177237,-202.2063921279386
113.10749665447409,-201.35327414432751
112.07102947717581,-200.50015616071641
111.03456229987754,-199.64703817710532
109.99809512257926,-198.79392019349422
108.96162794528098,-197.94080220988312
107.9251607679827,-197.08768422627202
106.88869359068443,-196.23456624266092
105.85222641338615,-195.38144825904982
104.81575923608787,-194.52833027543872
103.7792920587896,-193.67521229182762
102.74282488149132,-192.82209430821652
101.70635770419304,-191.96897632460542
100.66989052689476,-191.11585834099432
99.63342334959648,-190.26274035738322
98.5969561722982,-189.40962237377212
97.56048899499993,-188.55650439016102
96.52402181770165,-187.70338640654992
95.48755464040337,-186.85026842293883
94.4510874631051,-185.99715043932773
93.41462028580682,-185.14403245571663
92.37815310850854,-184.29091447210553
91.34168593121026,-183.43779648849443
90.30521875391199,-182.58467850488333
89.26875157661371,-181.73156052127223
88.23228439931543,-180.87844253766113
87.19581722201715,-180.02532455405003
86.15935004471888,-179.17220657043893
85.1228828674206,-178.31908858682783
84.08641569012232,-177.46597060321673
83.04994851282405,-176.61285261960563
82.01348133552577,-175.75973463599453
80.97701415822749,-174.90661665238343
79.94054698092921,-174.05349866877233
78.90407980363094,-173.20038068516124
77.86761262633266,-172.34726270155014
76.83114544903438,-171.49414471793904
75.7946782717361,-170.64102673432794
74.75821109443783,-169.78790875071684
73.72174391713955,-168.93479076710574
72.68527673984127,-168.08167278349464
71.648809562543,-167.22855479988354
70.61234238524472,-166.37543681627244
69.57587520794644,-165.52231883266134
68.53940803064816,-164.66920084905024
67.50294085334988,-163.81608286543914
66.4664736760516,-162.96296488182804
65.43000649875333,-162.10984689821694
64.39353932145505,-161.25672891460584
63.357072144156774,-160.40361093099474
62.3206049668585,-159.55049294738365
61.28413778956022,-158.69737496377255
60.24767061226194,-157.84425698016145
59.211203434963664,-156.99113899655035
58.17473625766539,-156.13802101293925
57.13826908036711,-155.28490302932815
56.10180190306883,-154.43178504571705
55.065334725770555,-153.57866706210595
54.02886754847228,-152.72554907849485
52.992400371174,-151.87243109488375
51.95593319387572,-151.01931311127265
50.919466016577445,-150.16619512766155
49.88299883927917,-149.31307714405045
48.84653166198089,-148.45995916043935
47.81006448468261,-147.60684117682825
46.773597307384335,-146.75372319321716
45.73713013008606,-145.90060520960606
44.70066295278778,-145.04748722599496
43.6641957754895,-144.19436924238386
42.627728598191226,-143.34125125877276
41.59126142089295,-142.48813327516166
40.55479424359467,-141.63501529155056
39.51832706629639,-140.78189730793946
38.481859888998116,-139.92877932432836
37.44539271169984,-139.07566134071726
36.40892553440156,-138.22254335710616
35.372458357103284,-137.36942537349506
34.335991179805006,-136.51630738988396
33.29952400250673,-135.66318940627286
32.26305682520845,-134.81007142266176
31.22658964791017,-133.95695343905066
30.19012247061189,-133.10383545543957
29.15365529331361,-132.25071747182847
28.117188116015328,-131.39759948821737
27.080720938717047,-130.54448150460627
26.044253761418766,-129.69136352099517
25.007786584120485,-128.83824553738407
23.971319406822204,-127.98512755377295
22.934852229523923,-127.13200957016184
21.898385052225642,-126.27889158655073
20.86191787492736,-125.42577360293961
19.82545069762908,-124.5726556193285
18.7889835203308,-123.71953763571739
17.752516343032518,-122.86641965210627
16.716049165734237,-122.01330166849516
15.679581988435956,-121.16018368488405
14.663267448359132,-120.32337485536578
13.667105545503764,-119.50287517994038
12.691096279869852,-118.69868465860783
11.735239651457396,-117.91080329136814
10.799535660266397,-117.1392310782213
9.883984306296853,-116.38396801916731
8.988585589548766,-115.64501411420619
8.113339510022135,-114.92236936333792
7.25824606771696,-114.2160337665625
6.423305262633241,-113.52600732387994
5.6085170947709795,-112.85229003529024
4.813881564130174,-112.19488190079339
4.039398670710824,-111.5537829203894
3.285068414512931,-110.92899309407825
2.550890795536494,-110.32051242185997
1.8368658137815133,-109.72834090373455
1.1429934692479888,-109.15247853970197
0.46927376193592063,-108.59292532976225
-0.18429330815469125,-108.0496812739154
-0.8177077410238469,-107.5227463721614
-1.4309695366715462,-107.01212062450024
-2.0240786950977894,-106.51780403093194
-2.5970352163025763,-106.0397965914565
-3.1498391002859067,-105.57809830607391
-3.682490347047781,-105.13270917478418
-4.194988956588199,-104.7036291975873
-4.687334928907161,-104.29085837448328
-5.159528264004666,-103.89439670547212
-5.611568961880716,-103.51424419055381
-6.043457022535309,-103.15040082972835
-6.4551924459684455,-102.80286662299575
-6.846775232180126,-102.47164157035601
-7.21820538117035,-102.15672567180913
-7.569482892939118,-101.8581189273551
-7.90060776748643,-101.57582133699391
-8.211580004812285,-101.3098329007256
-8.502399604916684,-101.06015361855013
-8.773066567799628,-100.82678349046752
-9.023580893461116,-100.60972251647776
-9.253942581901146,-100.40897069658087
-9.464151633119721,-100.22452803077682
-9.654208047116839,-100.05639451906563
-9.824111823892501,-99.9045701614473
-9.973862963446708,-99.76905495792182
-10.103461465779457,-99.6498489084892
-10.21290733089075,-99.54695201314944
-10.302200558780587,-99.46036427190252
-10.371341149448968,-99.39008568474846
-10.420329102895893,-99.33611625168726
